N,P,K,ph,temperature,humidity,rainfall,label,location,latitude,longitude
85,89,51,6.1581644220000005,29.21144871,84.70189923,108.5501443,banana,Ecuador,-1.8312,-78.1834
108,94,47,6.387431382999999,27.35911627,84.54625006,90.81250457,banana,Ecuador,-1.8312,-78.1834
92,81,52,5.891413895,28.0106804,76.52808057,103.7040783,banana,Ecuador,-1.8312,-78.1834
110,71,54,5.725418961,28.67208915,82.20793613,94.37987496,banana,Ecuador,-1.8312,-78.1834
82,75,55,6.281069505,27.34585147,78.48738349999998,92.15524332,banana,Ecuador,-1.8312,-78.1834
117,81,53,5.507641777999999,29.50704598,78.20585613,98.12565829,banana,India,20.5937,78.9629
2,40,27,5.954626604,29.73770045,47.54885174,90.09586854,mango,Thailand,15.87,100.9925
39,24,31,4.757114897,33.55695561,53.72979826,98.67527561,mango,Mexico,23.6345,-102.5528
21,26,27,5.6995869720000005,27.00315545,47.67525434,95.85118326,mango,Mexico,23.6345,-102.5528
25,22,25,5.977413802999999,33.56150184,45.53556603,95.70525913,mango,Mexico,23.6345,-102.5528
0,21,32,6.430139436,35.89855625,54.25964196,92.19721736,mango,Mexico,23.6345,-102.5528
20,19,35,6.113935087000001,34.17719782,50.62161586,98.00687989,mango,India,20.5937,78.9629
19,21,34,5.074272692,30.01592643,53.19212381,97.72843182,mango,India,20.5937,78.9629
18,17,31,5.667507706,31.74592134,45.16127859,93.75441586,mango,Mexico,23.6345,-102.5528
11,36,33,5.978634285,35.99009679,52.22780489,95.3713484,mango,Mexico,23.6345,-102.5528
30,28,30,5.064613314,31.86641378,52.19331595,98.46768642,mango,India,20.5937,78.9629
18,19,27,4.772385986000001,27.75518664,52.34605806,94.11213345,mango,India,20.5937,78.9629
23,23,27,5.161148592,34.72413192,51.4271781,97.31258083,mango,Thailand,15.87,100.9925
37,30,34,6.797779227,27.53907547,53.63549533,99.35408185,mango,Mexico,23.6345,-102.5528
11,27,30,6.39474303,27.69637763,48.56224879999999,89.85646496,mango,Thailand,15.87,100.9925
12,19,31,5.566704378,27.25373364,52.66319725,91.87312479,mango,Mexico,23.6345,-102.5528
3,28,33,5.755049971,30.33723921,48.88704844,94.42850522,mango,India,20.5937,78.9629
37,38,32,5.417340525,31.85744939,45.53106268,91.55845821,mango,India,20.5937,78.9629
26,37,30,6.166173833999999,35.39986338,49.45962621,97.41054011,mango,Mexico,23.6345,-102.5528
14,18,30,5.191265116,29.80747243,52.13797867,95.74606104,mango,India,20.5937,78.9629
40,16,35,4.954739564,34.16438906,54.16482251,98.33351125,mango,India,20.5937,78.9629
4,20,25,5.664587011,28.93270187,47.94053996,99.9834242,mango,Mexico,23.6345,-102.5528
36,25,33,5.548584852,27.98392787,53.33018851,99.61465679,mango,India,20.5937,78.9629
30,17,31,6.804437106,31.20478173,54.49960506,94.62954663,mango,Mexico,23.6345,-102.5528
28,37,28,6.097869767000001,32.13409675,50.52559148,98.63333684,mango,Thailand,15.87,100.9925
38,15,30,5.075504537,28.91862016,48.13974548,97.01331604,mango,Mexico,23.6345,-102.5528
12,37,30,4.546466109,31.09779147,47.41196659,90.28624348,mango,India,20.5937,78.9629
38,19,31,5.855119267999999,34.73823882,49.08864345,90.65022183,mango,Thailand,15.87,100.9925
8,33,29,6.442393461,29.98080499,49.48613279,91.82271568,mango,Thailand,15.87,100.9925
15,27,28,4.507523551,33.80398664,46.12866113,90.82549241,mango,Thailand,15.87,100.9925
34,16,25,6.10729559,30.07202564,50.96040505,92.09609766,mango,Thailand,15.87,100.9925
11,36,31,6.47544932,27.92063282,51.77965917,100.2585673,mango,Thailand,15.87,100.9925
33,29,34,6.832979508999999,31.40948821,49.21729127,92.99739415,mango,Mexico,23.6345,-102.5528
12,31,26,5.395275719,35.7877738,51.94190321,100.2160615,mango,India,20.5937,78.9629
12,34,28,6.13526938,33.36140093,45.02236377,98.81596545,mango,Mexico,23.6345,-102.5528
5,16,31,4.555688532,35.96054636,48.69677802,98.00644238,mango,Thailand,15.87,100.9925
1,30,29,6.4341977560000005,28.33333307,51.39586505,91.67241761,mango,Thailand,15.87,100.9925
16,35,31,5.316875978000001,32.27652024,50.19368841,95.99487068,mango,India,20.5937,78.9629
35,18,26,5.279388967,31.99490489,50.84881347,97.38741498,mango,Mexico,23.6345,-102.5528
4,40,26,6.720041791,27.58258929,48.56916221,95.8445641,mango,Thailand,15.87,100.9925
9,29,34,5.72742254,29.38471637,45.88744691,100.8124659,mango,India,20.5937,78.9629
2,38,33,4.691396195,32.38697531,53.2328243,90.21633216,mango,Mexico,23.6345,-102.5528
26,32,32,6.810186079,30.91471455,49.92963856,90.14047759,mango,India,20.5937,78.9629
34,38,31,6.454045329,35.37775595,45.58110023,97.41586402,mango,India,20.5937,78.9629
5,32,33,5.842763773,32.32362177,52.58967710000001,93.36718816,mango,India,20.5937,78.9629
31,29,26,5.024124683999999,28.22373428,47.40519056,97.76832322,mango,Mexico,23.6345,-102.5528
34,34,35,6.422710539,27.27433181,47.16808054,95.257992,mango,Mexico,23.6345,-102.5528
36,19,32,4.94295037,27.10710832,50.70880979,92.37238878,mango,Mexico,23.6345,-102.5528
7,17,26,6.414526606,34.89226666,48.75613373,91.63074547,mango,Thailand,15.87,100.9925
38,15,27,6.777788126,33.7462686,48.50387598,92.26439205,mango,India,20.5937,78.9629
5,19,25,6.441328044,27.351105600000004,54.43945147,96.27792547,mango,India,20.5937,78.9629
37,36,26,4.650536197,32.89300162,52.61323969,94.49161372,mango,Mexico,23.6345,-102.5528
21,31,32,5.254532213,35.38598705,51.42664176,90.29643888,mango,Mexico,23.6345,-102.5528
37,36,27,5.910634533,27.552973600000005,47.90859131,90.40332704,mango,Thailand,15.87,100.9925
23,23,30,4.755273631000001,32.82141065,47.45553843,90.89173106,mango,Thailand,15.87,100.9925
36,26,26,6.814630246,30.17294105,51.0845903,95.23444287,mango,India,20.5937,78.9629
24,33,35,5.342866119,29.26382931,54.82257868,100.7586226,mango,India,20.5937,78.9629
26,18,30,6.336234623999999,32.06097197,51.08494181,96.59816497,mango,Mexico,23.6345,-102.5528
22,17,26,4.754435025,28.69818144,47.71875722,99.642454,mango,Thailand,15.87,100.9925
11,34,32,6.831706773,29.14305008,49.40983294,97.55155537,mango,Thailand,15.87,100.9925
29,35,28,6.9674177660000005,28.347161100000005,53.53903102,90.40260445,mango,Thailand,15.87,100.9925
22,28,26,4.947683034,27.67256197,45.41692012,92.84991507,mango,Mexico,23.6345,-102.5528
23,24,32,5.630619901,28.1218093,46.16888595,93.30247448,mango,India,20.5937,78.9629
1,35,34,6.27339822,30.79375683,46.69536813,92.21318555,mango,India,20.5937,78.9629
2,24,34,6.472774648,28.89409382,54.80750249,94.76322976,mango,Mexico,23.6345,-102.5528
39,37,25,6.953246506,33.33024826,45.61143594,98.28583013,mango,India,20.5937,78.9629
15,36,27,5.6437102160000014,27.78912455,53.96886679,91.01152997,mango,Thailand,15.87,100.9925
3,18,31,6.392313972999999,31.65333432,48.20662669,91.09745581,mango,India,20.5937,78.9629
8,38,32,4.981816523,29.75150773,46.73723302,91.405983,mango,India,20.5937,78.9629
33,31,34,5.421265282999999,31.32995611,50.22287593,89.78216168,mango,Thailand,15.87,100.9925
14,29,32,6.942520105,35.63627319,48.97047762,97.51952041,mango,India,20.5937,78.9629
18,20,26,5.435840509,31.66524687,51.98594645,89.98024312,mango,Mexico,23.6345,-102.5528
9,21,32,5.870116071,32.26935342,53.56092806,95.94035356,mango,Thailand,15.87,100.9925
20,30,27,4.74910393,27.81005614,51.59445462,95.89898581,mango,Mexico,23.6345,-102.5528
9,38,25,5.497946899,34.58561471,50.34035336,100.3060719,mango,Thailand,15.87,100.9925
26,24,34,6.811291098,31.27180992,52.23810152,89.74409017,mango,Mexico,23.6345,-102.5528
31,36,29,6.460542749,33.93679864,52.72170281,97.4611918,mango,Mexico,23.6345,-102.5528
14,18,35,4.791146778,31.09154239,47.02058367,91.46664318,mango,Mexico,23.6345,-102.5528
40,16,35,6.4841522000000005,31.89356292,49.02450149,89.59371481,mango,India,20.5937,78.9629
28,27,34,6.526654345,32.45465292,50.69693751,95.04871605,mango,Thailand,15.87,100.9925
0,17,30,6.279133738,35.47478322,47.97230503,97.79072474,mango,India,20.5937,78.9629
1,29,29,6.052026047000001,27.32961444,49.30347234,93.53197359,mango,Thailand,15.87,100.9925
2,36,31,5.73171945,30.90225239,49.95955487,91.77522598,mango,India,20.5937,78.9629
12,27,26,5.32307197,29.09382275,45.5661059,96.23520043,mango,Thailand,15.87,100.9925
7,28,35,4.66910839,30.02086169,46.78393776,96.63721027,mango,Thailand,15.87,100.9925
0,36,26,5.101206389,34.13072188,51.25786185,96.38808001,mango,Mexico,23.6345,-102.5528
26,35,31,5.339556562,33.44619894,53.05980465,98.05089394,mango,India,20.5937,78.9629
27,21,30,5.061081874,35.3915464,52.48823147,91.22881052,mango,Thailand,15.87,100.9925
22,38,31,5.8211060360000015,31.53356352,53.06009323,98.57025046,mango,Mexico,23.6345,-102.5528
22,18,31,5.956027059,30.764551500000003,47.93791463,90.38503469,mango,India,20.5937,78.9629
28,23,28,5.676032581,30.01821337,50.09831810000001,96.08745082,mango,Mexico,23.6345,-102.5528
7,31,27,6.524114355,31.32863689,47.59319575,94.67344737,mango,Thailand,15.87,100.9925
29,34,26,6.2739536760000005,33.88004781,54.39416048,89.29147581,mango,India,20.5937,78.9629
8,37,33,6.128167757000001,28.07802689,54.9640534,97.45373619,mango,Mexico,23.6345,-102.5528
39,16,27,4.934964765,35.53845018,52.94641947,91.54560427,mango,Thailand,15.87,100.9925
40,24,25,5.445008416,28.70595247,50.44030129,95.8946444,mango,Thailand,15.87,100.9925
19,38,26,4.525722333,31.48451729,48.77926304,93.17221967,mango,India,20.5937,78.9629
21,21,30,5.403908327999999,27.69819273,51.41593238,100.7720705,mango,India,20.5937,78.9629
22,18,33,6.621623545,30.41235793,52.48100602,93.92375879,mango,Mexico,23.6345,-102.5528
31,20,30,6.207495815,32.17752026,54.01352682,91.88766069,mango,Mexico,23.6345,-102.5528
18,26,31,5.418475257000001,32.611261400000004,47.74916499,91.10190759,mango,Mexico,23.6345,-102.5528
24,130,195,6.112305667,29.99677232,81.54156612,67.12534492,grapes,Italy,41.8719,12.5674
13,144,204,6.092241627000001,30.7280404,82.42614055,68.38135469,grapes,USA,36.7783,-119.4179
22,123,205,5.896343436,32.44577836,83.88504863,68.73932528,grapes,Spain,40.4637,-3.7492
36,125,196,6.15526103,37.46566825,80.65968681,66.83872293,grapes,Italy,41.8719,12.5674
24,131,196,5.732453638,22.03296178,83.74372787,65.34440794,grapes,Spain,40.4637,-3.7492
2,123,198,6.253034534,39.64851881,82.21079946,70.39906054,grapes,USA,36.7783,-119.4179
35,140,197,6.106190557000001,16.77557314,82.75241875,66.76285469,grapes,Spain,40.4637,-3.7492
11,122,195,5.647202395,12.14190714,83.56812483,69.63122027,grapes,USA,36.7783,-119.4179
6,123,203,6.130310493,12.7567962,81.62497448,66.77844567,grapes,Italy,41.8719,12.5674
17,134,204,6.499604931,39.04071989,80.18393287,73.88467027,grapes,USA,36.7783,-119.4179
25,130,197,5.554831977,39.70772192,82.68593454,74.91506217,grapes,Spain,40.4637,-3.7492
27,145,205,5.800242694,9.467960445,82.29335466,66.02765219,grapes,Italy,41.8719,12.5674
9,122,201,5.570290539,29.58748357,80.91934392,68.06417307,grapes,Italy,41.8719,12.5674
16,139,203,6.27564088,17.82803682,80.96093443,65.84748763,grapes,USA,36.7783,-119.4179
32,141,204,5.536645599,8.825674745,82.89753705,67.235765,grapes,Italy,41.8719,12.5674
22,138,195,6.208196881,27.83487131,83.51444973,73.02882766,grapes,Italy,41.8719,12.5674
31,144,202,5.870600622,11.02105378,80.55557235,68.23963161,grapes,Italy,41.8719,12.5674
3,136,205,6.334771461,17.5862944,80.84806564,71.40654520000002,grapes,Italy,41.8719,12.5674
28,122,197,5.856575335,19.89363946,82.73366439,69.66256816,grapes,Italy,41.8719,12.5674
4,136,204,5.898944282,29.93707596,81.77713468,65.52279323,grapes,Italy,41.8719,12.5674
39,145,201,5.775600435,36.73126647,80.58931938,72.24230804,grapes,Italy,41.8719,12.5674
38,132,197,5.931101816,20.42094753,81.54185044,66.93065667,grapes,Spain,40.4637,-3.7492
36,133,198,6.2286454,25.51939719,83.98351748,69.17281221,grapes,USA,36.7783,-119.4179
25,121,201,5.594240602999999,30.50734778,82.71775569,70.08200379,grapes,Spain,40.4637,-3.7492
15,125,199,5.569230319,18.426993600000007,80.55625868,69.75734306,grapes,Italy,41.8719,12.5674
24,140,205,5.93202852,12.087022,83.59398734,68.66813363,grapes,USA,36.7783,-119.4179
13,132,203,6.423216506,23.60115364,82.48336987,73.23901752,grapes,USA,36.7783,-119.4179
5,126,197,6.417500829,12.80000387,81.20876367,67.10439401,grapes,USA,36.7783,-119.4179
30,120,200,6.234904253,38.06099482,82.24729637,65.70148216,grapes,Italy,41.8719,12.5674
23,142,197,6.000573725,39.06555518,82.03812973,69.30772897,grapes,Spain,40.4637,-3.7492
26,135,203,5.6851027689999984,33.78372897,81.16314317,74.53557341,grapes,Italy,41.8719,12.5674
7,126,203,5.662140095,16.76201707,82.00335557,73.28712806,grapes,USA,36.7783,-119.4179
32,139,198,6.358186848,35.89307536,82.66850729,66.53946559,grapes,Spain,40.4637,-3.7492
9,141,202,6.119495295,21.01245395,81.17931863,66.38448261,grapes,Spain,40.4637,-3.7492
20,142,196,6.207600782999999,10.89875873,80.01639435,68.69420397,grapes,USA,36.7783,-119.4179
32,129,201,6.48754639,16.36251869,83.00471609,71.55665483,grapes,USA,36.7783,-119.4179
3,134,199,5.81717753,20.28370163,81.32235739,71.06611222,grapes,USA,36.7783,-119.4179
38,138,204,6.325480034,25.11108456,83.25447587,73.01026829,grapes,USA,36.7783,-119.4179
14,131,198,5.562790949,33.4641162,83.86742974,67.92204319,grapes,Spain,40.4637,-3.7492
20,122,204,6.487369687,11.7976469,80.86325389,65.06962486,grapes,Italy,41.8719,12.5674
40,126,201,6.116982944,11.36300891,80.03100049,71.18289431,grapes,Spain,40.4637,-3.7492
36,128,204,5.695792761,25.23542319,80.68700527,67.03840888,grapes,USA,36.7783,-119.4179
11,132,197,5.7343170070000005,15.99050693,81.23966573,74.40198861,grapes,Italy,41.8719,12.5674
0,137,195,6.329499832000001,22.4359017,80.18612085,65.3973168,grapes,USA,36.7783,-119.4179
19,123,200,6.167013532,34.76086052,81.03544763,65.70430027,grapes,Italy,41.8719,12.5674
31,136,197,5.653776057999999,31.11047251,83.34010951,71.43001582,grapes,Spain,40.4637,-3.7492
4,134,200,5.840256272,28.57828803,80.95628959,73.34232097,grapes,Spain,40.4637,-3.7492
39,139,201,5.5399808120000005,41.18664903,81.01783402,68.68895899,grapes,Spain,40.4637,-3.7492
8,127,196,5.833302165,27.02766138,83.17093908,70.95666003,grapes,USA,36.7783,-119.4179
39,138,203,6.399433771,21.19339319,82.33098331,74.62834921,grapes,Spain,40.4637,-3.7492
32,120,204,6.138958698,10.38004759,83.44518113,67.39173790000001,grapes,Italy,41.8719,12.5674
12,142,203,5.972850837999999,31.3115978,82.56407013,65.01095312,grapes,Spain,40.4637,-3.7492
8,133,195,6.456079585,20.46657776,80.97598029,71.29813872,grapes,Spain,40.4637,-3.7492
8,139,199,6.3364266670000005,29.36947679,81.53996362,66.13442813,grapes,Spain,40.4637,-3.7492
21,134,202,6.425419926,10.72302459,80.02130636,65.29821120000001,grapes,USA,36.7783,-119.4179
40,140,195,6.2943956760000015,14.97846952,80.49979873,71.63437433,grapes,USA,36.7783,-119.4179
39,127,202,6.477768039,15.3246651,81.67215994,71.60102999,grapes,Italy,41.8719,12.5674
19,120,195,5.931538447,18.73932187,81.12109244,73.55807954,grapes,Italy,41.8719,12.5674
21,139,201,5.980598579,19.3642553,83.36094029,67.15094741,grapes,USA,36.7783,-119.4179
17,136,195,6.389783283,41.20733624,81.61051026,65.90227462,grapes,USA,36.7783,-119.4179
33,139,203,5.693287415,33.34214482,82.51034633,70.68098614,grapes,USA,36.7783,-119.4179
22,133,201,6.00299607,23.81995682,80.12211649,67.27398640000001,grapes,USA,36.7783,-119.4179
32,130,196,6.372959542,40.66012294,81.24995984,74.03030056,grapes,Spain,40.4637,-3.7492
37,135,205,5.510924848999999,11.82768186,80.2827185,74.10225057,grapes,USA,36.7783,-119.4179
15,140,195,5.69945282,13.28504331,83.54193816,65.80006004,grapes,USA,36.7783,-119.4179
39,132,196,5.778594403,35.83089092,83.32560104,73.67984885,grapes,Spain,40.4637,-3.7492
40,121,199,6.315586313,26.18159716,81.03886263,66.05911698,grapes,Spain,40.4637,-3.7492
40,132,202,5.9718130060000005,24.57558351,80.70695797,69.706113,grapes,USA,36.7783,-119.4179
29,142,203,5.891195653,29.67229086,83.71498986,66.48490371,grapes,Spain,40.4637,-3.7492
32,121,199,6.129812716,39.37102553,81.25353895,74.08101744,grapes,USA,36.7783,-119.4179
6,140,205,6.313085601,17.66558428,82.92903419,69.8671263,grapes,USA,36.7783,-119.4179
8,120,196,6.053662544,24.06679352,82.66396666,69.81855775,grapes,Spain,40.4637,-3.7492
34,133,202,5.804799142,15.31413469,80.09711412,74.82144653,grapes,USA,36.7783,-119.4179
35,135,199,6.400719746,21.77466746,80.54942557,69.39630398,grapes,USA,36.7783,-119.4179
16,145,199,5.953966361,26.91624843,80.76838926,69.30927185,grapes,Spain,40.4637,-3.7492
8,136,201,5.6092559920000005,41.65602996,82.22118237,74.19664838,grapes,USA,36.7783,-119.4179
25,129,195,5.777271492000001,17.98667801,81.17712085,72.37127689,grapes,USA,36.7783,-119.4179
16,130,201,5.682395429,29.12033769,82.79092939,68.8503047,grapes,Italy,41.8719,12.5674
39,129,203,5.863996687,34.38922481,83.18392806,71.03001556,grapes,Spain,40.4637,-3.7492
38,135,203,6.444373116,41.36106301,82.79782954,69.92107482,grapes,Italy,41.8719,12.5674
33,120,205,5.550832177999999,35.12158265,82.26890793,69.71518491,grapes,Spain,40.4637,-3.7492
35,125,204,6.107741787999999,19.6491772,80.15215777,73.69529586,grapes,Italy,41.8719,12.5674
1,132,200,5.620745638,16.27852801,82.94270065,66.57462809,grapes,USA,36.7783,-119.4179
39,140,203,6.349875906,21.11903604,80.63399198,69.27779761,grapes,Spain,40.4637,-3.7492
28,145,202,6.484323189,19.2077707,82.90428409999998,66.83113717,grapes,Spain,40.4637,-3.7492
6,128,200,5.838748311,25.96308415,82.57813624,70.31782647,grapes,USA,36.7783,-119.4179
6,139,199,6.29099842,25.67385024,81.6212135,74.10919422,grapes,USA,36.7783,-119.4179
29,122,196,5.638328481,41.94865736,81.15595212,73.06862952,grapes,Spain,40.4637,-3.7492
37,144,197,6.415555956,11.18994268,80.8084305,66.34234944,grapes,Italy,41.8719,12.5674
38,120,197,6.323722572,17.5438296,82.94703302,73.77063744,grapes,USA,36.7783,-119.4179
38,141,198,5.757009965,13.05809741,80.28297993,70.75633584,grapes,Italy,41.8719,12.5674
14,121,203,6.1586894060000015,9.724457611,83.74765639,74.46411148,grapes,Spain,40.4637,-3.7492
6,125,204,5.7335398070000005,27.92004934,82.93262435,69.92092839,grapes,USA,36.7783,-119.4179
32,138,197,5.908724337000001,9.535585543,80.73112694,69.44115171,grapes,USA,36.7783,-119.4179
11,124,204,6.361141107000001,13.42988625,80.06633966,71.40043037,grapes,USA,36.7783,-119.4179
23,138,200,5.96537863,9.851242629,80.22631717,68.42802444,grapes,USA,36.7783,-119.4179
40,143,201,6.476757723,24.97256132,82.72828653,66.70016285,grapes,Italy,41.8719,12.5674
6,142,202,6.224542938,27.23708304,82.94573346,70.42508897,grapes,USA,36.7783,-119.4179
37,124,195,6.209928251,18.70679077,83.4795292,66.5964488,grapes,Italy,41.8719,12.5674
35,134,204,5.841138354,9.949929082,82.55138983,66.00817551,grapes,Italy,41.8719,12.5674
119,25,51,6.283818329,26.47330219,80.92254421,53.65742581,watermelon,India,20.5937,78.9629
119,19,55,6.818261382999999,25.18780042,83.44621709,46.87420883,watermelon,India,20.5937,78.9629
105,30,50,6.37620108,25.29954705,81.77527562,57.04147057,watermelon,China,35.8617,104.1954
114,8,50,6.581587932000001,24.74631269,88.30866319,57.95826144,watermelon,China,35.8617,104.1954
93,22,52,6.932739726,26.58740671,81.32563243,41.87540028,watermelon,USA,36.7783,-119.4179
80,26,55,6.140099215,24.53442564,88.989272,49.11618732,watermelon,India,20.5937,78.9629
85,27,45,6.467095849,26.0713757,88.7285657,57.79652846,watermelon,India,20.5937,78.9629
85,22,53,6.849471704,25.96534238,89.77076659,59.46338556,watermelon,China,35.8617,104.1954
82,22,45,6.512196212,26.22338015,85.34866045,54.60159289,watermelon,USA,36.7783,-119.4179
118,13,54,6.039584629,24.41311871,89.81574032,44.07843475,watermelon,USA,36.7783,-119.4179
83,25,53,6.057697106,26.49195283,80.04678201,57.72799157,watermelon,India,20.5937,78.9629
86,15,47,6.423898762,24.04355803,84.18406764,53.78929956,watermelon,USA,36.7783,-119.4179
101,10,47,6.936997681,25.5421695,83.31883376,57.57343233,watermelon,India,20.5937,78.9629
119,9,50,6.251286661,26.74550678,83.9195902,40.794305,watermelon,USA,36.7783,-119.4179
104,17,46,6.190015912000001,25.7131428,80.22972777,43.08961827,watermelon,China,35.8617,104.1954
95,12,51,6.681606702000001,25.76484262,84.17269959999999,44.22066914,watermelon,China,35.8617,104.1954
102,14,52,6.51075991,26.79489868,89.64815231,57.74091817,watermelon,India,20.5937,78.9629
109,21,55,6.770278088,24.9004602,89.73524177,57.44942094,watermelon,USA,36.7783,-119.4179
81,18,50,6.429788072999999,26.80750629,88.22874955,58.79889057,watermelon,USA,36.7783,-119.4179
103,17,51,6.209888345,25.11189154,80.02621335,44.20656987,watermelon,India,20.5937,78.9629
105,14,50,6.419052193,26.2148837,87.68839820000002,59.65590798,watermelon,China,35.8617,104.1954
97,8,52,6.237861736,24.9103226,86.97190046,49.48575692,watermelon,India,20.5937,78.9629
120,19,49,6.762471628999998,25.79448878,84.26830701,56.45229202,watermelon,India,20.5937,78.9629
95,16,55,6.612847999,25.26931156,87.55055105,40.12650421,watermelon,USA,36.7783,-119.4179
83,29,52,6.704688865,25.76402693,87.5931128,46.05122728,watermelon,China,35.8617,104.1954
83,9,45,6.049609892,25.85483596,89.13163965,46.85176955,watermelon,USA,36.7783,-119.4179
91,21,50,6.762030215,24.33528185,81.44030363,48.32113628,watermelon,China,35.8617,104.1954
116,5,54,6.65398725,25.37601283,80.99313508,57.23028471,watermelon,India,20.5937,78.9629
112,28,54,6.738030547,24.86094646,85.05318563,55.29563514,watermelon,India,20.5937,78.9629
88,29,51,6.095689937,24.71885473,88.94568335,48.45978627,watermelon,China,35.8617,104.1954
118,15,45,6.538006356,24.21495706,84.20576992,48.01138482,watermelon,USA,36.7783,-119.4179
92,21,48,6.377427122,25.81692236,82.043255,54.82963379,watermelon,USA,36.7783,-119.4179
106,14,45,6.417011754,24.47018505,84.16390229,57.26773002,watermelon,China,35.8617,104.1954
99,5,47,6.649086972,24.13078816,84.84494575,51.19470197,watermelon,China,35.8617,104.1954
98,8,51,6.25933595,26.1793464,86.52258079,49.43050977,watermelon,China,35.8617,104.1954
108,22,46,6.121168559,26.17668721,86.72952049999998,53.33484977,watermelon,China,35.8617,104.1954
119,7,55,6.031424482,26.03867719,84.6378378,44.3993381,watermelon,USA,36.7783,-119.4179
117,27,48,6.835268183999999,26.53259325,82.39053979,54.30660782,watermelon,China,35.8617,104.1954
109,10,53,6.5517503060000015,26.81938687,87.8274604,46.06193778,watermelon,China,35.8617,104.1954
80,16,46,6.940236218,25.50405534,81.40297428,48.47833278,watermelon,USA,36.7783,-119.4179
100,18,52,6.87606733,26.20234499,80.38266489,56.47941847,watermelon,India,20.5937,78.9629
91,7,53,6.457216535,25.13735887,89.28272716,43.52897517,watermelon,China,35.8617,104.1954
86,6,53,6.921847887999999,25.92030221,83.47202566,42.10681516,watermelon,USA,36.7783,-119.4179
107,5,52,6.8814257460000015,26.6634609,89.98405233,57.40847165,watermelon,USA,36.7783,-119.4179
103,16,49,6.915717008,24.06731461,81.64075303,51.75212401,watermelon,USA,36.7783,-119.4179
101,20,48,6.206247493999999,24.6774157,82.75411437,57.05709413,watermelon,China,35.8617,104.1954
85,25,47,6.29542477,26.11440416,87.64081095,58.48160844,watermelon,India,20.5937,78.9629
84,7,51,6.399669044,26.81530456,87.65694462,55.74073582,watermelon,China,35.8617,104.1954
102,28,54,6.862157042000001,25.15623099,80.27525115,55.49541453,watermelon,India,20.5937,78.9629
98,25,52,6.224066378,25.2801372,83.15393658,49.29456609,watermelon,China,35.8617,104.1954
97,25,50,6.093814669,26.22005978,80.90127035,49.08553937,watermelon,China,35.8617,104.1954
90,16,45,6.291540277999999,24.92093261,80.61750795,50.55710813,watermelon,China,35.8617,104.1954
95,12,46,6.32281728,26.21667586,81.01009354,54.65423596,watermelon,China,35.8617,104.1954
82,23,49,6.873283991,26.81383586,87.21986949,51.70497792,watermelon,China,35.8617,104.1954
82,25,51,6.074209622000001,24.31334971,87.47409052,48.11248366,watermelon,USA,36.7783,-119.4179
110,28,46,6.49889585,24.29105004,88.04541346,51.26046418,watermelon,India,20.5937,78.9629
118,21,51,6.678805092,24.42998931,86.33904774,48.58241822,watermelon,USA,36.7783,-119.4179
120,20,45,6.114128685,25.66576039,88.6984228,54.22722466,watermelon,China,35.8617,104.1954
91,7,52,6.405054243,25.07803672,83.46230461,56.39962921,watermelon,China,35.8617,104.1954
81,6,55,6.110142735,24.88910524,85.87059083,51.70699144,watermelon,China,35.8617,104.1954
101,13,54,6.828982708,25.42900869,82.91481799,56.34144589,watermelon,India,20.5937,78.9629
101,17,55,6.451499763999999,24.37118217,87.1269128,44.63907691,watermelon,USA,36.7783,-119.4179
111,6,53,6.313512998999999,26.493064500000006,88.59143088,46.06382209,watermelon,USA,36.7783,-119.4179
107,10,49,6.755192025,25.83202912,89.00481725,45.24690619,watermelon,India,20.5937,78.9629
115,11,46,6.623167177000001,24.41592661,89.39655519,40.32161859,watermelon,China,35.8617,104.1954
84,25,52,6.12532356,24.37190239,81.2514818,44.20899581,watermelon,USA,36.7783,-119.4179
120,7,47,6.653867608,24.24782473,83.03687902,54.76576239999999,watermelon,USA,36.7783,-119.4179
91,12,46,6.343942518,24.64458469,85.49938185,48.31219031,watermelon,India,20.5937,78.9629
89,22,52,6.217300786,24.89681131,86.10782926,53.14626213,watermelon,USA,36.7783,-119.4179
113,19,46,6.286387658,25.41864024,81.12122989,49.52320689,watermelon,India,20.5937,78.9629
97,22,50,6.769893799999998,26.26028739,86.14585891,58.97878791,watermelon,India,20.5937,78.9629
117,30,50,6.744966312000001,24.90123934,87.20772913,46.59207341,watermelon,India,20.5937,78.9629
90,14,52,6.391858432,24.84740848,89.20454622,59.67927244,watermelon,China,35.8617,104.1954
104,23,47,6.770434148,26.98212846,86.70068316,42.91292205,watermelon,China,35.8617,104.1954
81,16,45,6.727468157000001,26.90435747,86.25426228,59.75980023,watermelon,USA,36.7783,-119.4179
88,5,47,6.662244646,25.86475496,86.67468041,41.16554802,watermelon,USA,36.7783,-119.4179
92,7,45,6.944640222,26.70607759,81.14149505,51.51033554,watermelon,China,35.8617,104.1954
81,18,50,6.507110986,26.44019475,80.91934337,47.81847573,watermelon,India,20.5937,78.9629
111,5,55,6.520663422,26.283443,84.42478917,50.78669728,watermelon,USA,36.7783,-119.4179
108,23,51,6.106500787000001,26.84366082,83.85039964,40.228644,watermelon,India,20.5937,78.9629
113,30,50,6.277484042999999,26.03967219,83.9862443,43.87712348,watermelon,China,35.8617,104.1954
83,10,53,6.195142279,24.92994759,85.00802358,48.75859458,watermelon,India,20.5937,78.9629
